setting,dataset,pred_len,activation,activation_family,amplitude,frequency,phase,lee_type,features,target,seed,server_id,server_ip,des,mse,mae,rmse,mape,mspe,relative_mse_change,win_against_baseline,run_id,encoder_activation,decoder_activation,output_activation,activation_signature,seq_len,label_len,d_model,n_heads,e_layers,d_layers,d_ff,factor,dropout,attn,embed,batch_size,train_epochs
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2025,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.11775817,0.17172825,0.3431591,1.1300584,544.29095,,,20260516_152901,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_Solar5_gelu_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.12124722,0.1709432,0.34820572,1.1606976,774.9733,,,20260516_152901,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.1184208,0.17339626,0.34412324,1.0608126,515.2271,,,20260516_152901,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar5_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.11423064,0.16893667,0.33798024,1.0639617,448.53494,,,20260516_152901,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.120965175,0.1743556,0.3478005,1.1653981,830.266,,,20260516_152901,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar5_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.23044898,0.25374883,0.480051,1.0399842,469.5543,,,20260516_152901,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162-layer_phase1_layer_activation_probe_20260516_152901,Solar5,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2026,4090-162-layer,10.21.53.162,phase1_layer_activation_probe_20260516_152901,0.1168154,0.17131338,0.3417827,1.118103,693.86896,,,20260516_152901,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_gelu_all,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_gelu_all,0.1594434,0.16518077,0.39930364,1.098761,876.33,,,phase2_solar_act_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_tanh_all,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_tanh_all,0.15851264,0.16865541,0.39813647,1.2349896,2177.301,,,phase2_solar_act_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_softsign_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_softsign_all,Solar1,24,softsign,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_softsign_all,0.15364648,0.1711196,0.39197767,1.1750262,1440.8207,,,phase2_solar_act_fix_20260516_190650,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_lee_a0_lee1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_lee1_all,Solar1,24,lee,lee_oc,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_lee1_all,0.15587838,0.17185234,0.39481437,1.2010415,1494.9585,,,phase2_solar_act_fix_20260516_190650,lee,lee,linear,act=lee|enc=lee|dec=lee|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_lee_a0_lee3_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_lee3_all,Solar1,24,lee,lee_oc,0.0,1.0,0.0,3,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_lee3_all,0.1614384,0.18987444,0.401794,1.5015603,4617.3496,,,phase2_solar_act_fix_20260516_190650,lee,lee,linear,act=lee|enc=lee|dec=lee|out=linear|a=0|lee=3,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_gelu_all,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_gelu_all,0.15371636,0.16090518,0.39206678,1.1024251,1263.6276,,,phase2_solar_act_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_tanh_all,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_tanh_all,0.15686966,0.17180395,0.39606774,1.1763955,1351.8192,,,phase2_solar_act_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_softsign_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_softsign_all,Solar1,24,softsign,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_softsign_all,0.15991691,0.17458743,0.39989612,1.2508004,2045.3901,,,phase2_solar_act_fix_20260516_190650,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_lee_a0_lee1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_act_fix_20260516_190650_solar_core_lee1_all,Solar1,24,lee,lee_oc,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_act_fix_20260516_190650_solar_core_lee1_all,0.15335883,0.16864754,0.39161056,1.1992072,1544.9313,,,phase2_solar_act_fix_20260516_190650,lee,lee,linear,act=lee|enc=lee|dec=lee|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
