dataset,pred_len,features,activation,activation_family,amplitude,frequency,phase,lee_type,baseline_activation,mse_mean,mse_std,mae_mean,mae_std,seed_count_x,server_count,relative_mse_change_mean,win_rate,effect_label,source_file,global_label,factor,sample_count,seed_count_y,start_bin,middle_bin,end_bin,target_relative_change_low,target_relative_change_mid,target_relative_change_high,target_relative_change_high_minus_low,target_win_rate_low,target_win_rate_mid,target_win_rate_high,target_win_rate_high_minus_low,relative_target_mse_change_spearman,target_win_spearman,factor_conditioned,factor_source_file,factor_label
ETTh2,336,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,2.619598,,1.2860858,,1,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,2544,1,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,336,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.1241796,,1.1047909,,1,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,2544,1,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,336,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.1241796,,1.1047909,,1,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,2544,1,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,336,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,2.524981,0.3572235576303444,1.2668574,0.0982650737465758,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,336,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,2.524981,0.3572235576303444,1.2668574,0.0982650737465758,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,336,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,2.32195445,0.1281456385525662,1.20031935,0.0559493290866388,2,1,0.0747374430777152,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_strong_effective,turbulence_score,5088,2,low,mid,high,0.1060819704265901,0.1421212000604502,0.1501112683905034,0.0440292979639133,0.9005190311418685,0.9104651162790698,0.8863932291666666,-0.0141258019752018,0.1166675891127804,-0.0463034357075544,True,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_high_factor_benefit
ETTh2,336,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,2.32195445,0.1281456385525662,1.20031935,0.0559493290866388,2,1,0.0747374430777152,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_strong_effective,volatility,5088,2,low,mid,high,0.1326057022255349,0.1428904491719022,0.1383420126933731,0.0057363104678382,0.9479940564635958,0.8598519888991675,0.8936708860759494,-0.0543231703876464,-0.0167127537574336,-0.0694110914336555,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
Solar,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.16589975,,0.18696158,,1,1,0.0393991690413923,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_effective,turbulence_score,13984,1,low,mid,high,-1.4191162537879178,-1.1689190700993444,-1.0255966169162165,0.3935196368717013,0.4778590681555641,0.42859450726979,0.4110063498172022,-0.0668527183383618,-0.0359456673055878,-0.0497691914167326,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.16589975,,0.18696158,,1,1,0.0393991690413923,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_effective,volatility,13984,1,low,mid,high,-1.5428719639336284,-1.0297532500387998,-1.1018525760428035,0.4410193878908246,0.4512998266897747,0.4618999664316885,0.3843610192569539,-0.0669388074328208,-0.04534051051987,-0.0644090573431094,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.16418983,,0.18730849,,1,1,0.0493000312962948,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_effective,turbulence_score,13984,1,low,mid,high,-1.0767558998849758,-1.178676831611055,-1.1657600738030176,-0.0890041739180418,0.4824797843665768,0.4447495961227787,0.391956898210506,-0.0905228861560707,-0.0514555699544669,-0.060633368324286,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.16418983,,0.18730849,,1,1,0.0493000312962948,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_effective,volatility,13984,1,low,mid,high,-1.380433282370519,-1.1232035481986902,-1.065201906909405,0.315231375461114,0.4509532062391681,0.4491440080563947,0.4018673409842443,-0.0490858652549238,-0.0284986558455332,-0.0509479586085565,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.16389108,,0.18884231,,1,1,0.0510298681299783,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,turbulence_score,13984,1,low,mid,high,-1.6473525793758814,-1.9214050812993335,-1.5787841687416746,0.0685684106342068,0.4385829803619561,0.3696284329563812,0.3534731575909178,-0.0851098227710382,-0.0486813548646509,-0.0625622056502302,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.16389108,,0.18884231,,1,1,0.0510298681299783,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,volatility,13984,1,low,mid,high,-1.9198787604320728,-1.8430136279484772,-1.5283190055765346,0.3915597548555383,0.4221837088388215,0.3855320577374958,0.3402061855670103,-0.0819775232718111,-0.0466613577007887,-0.0724822931823176,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.1624570333333333,0.0018626593639829,0.17965636,0.0020399570373662,3,1,0.0594651741998811,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,41952,3,low,mid,high,-1.1138898596177067,-1.2555627513672103,-1.0090523015024302,0.1048375581152765,0.4894750865973887,0.4737735348713869,0.4900262972227567,0.0005512106253679,0.0146452467462846,0.00427118190649,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.1624570333333333,0.0018626593639829,0.17965636,0.0020399570373662,3,1,0.0594651741998811,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,volatility,41952,3,low,mid,high,-1.3721170893567485,-1.2819977300699827,-0.8413749958108097,0.5307420935459386,0.4820335066435586,0.4759986572675394,0.4906308759644686,0.0085973693209099,0.0163898584019195,0.0003889993611398,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,0.19180811,0.0130723897785867,0.2420837133333333,0.0078858029255639,3,1,-0.1105709392219967,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,41952,3,low,mid,high,-21.1987776882382,-15.8869709388597,-12.201320771736732,8.997456916501466,0.2358113509192645,0.2148501723680721,0.2407799371432236,0.004968586223959,0.036670971588269,0.0017988461232728,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,0.19180811,0.0130723897785867,0.2420837133333333,0.0078858029255639,3,1,-0.1105709392219967,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,41952,3,low,mid,high,-22.110664983452732,-14.803031527718291,-12.509917887184256,9.600747096268476,0.2444829578278451,0.2404050576256014,0.2050184788951566,-0.0394644789326885,0.0021404465443775,-0.0326487824286876,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.1657587066666666,0.0047279703832652,0.1843263433333333,0.0021947575486675,3,1,0.0402945037282308,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,effective,turbulence_score,41952,3,low,mid,high,-0.5607816676995797,-0.7921715612724979,-0.7851832293527297,-0.2244015616531499,0.5126427929662432,0.4779213785675821,0.4509653004938747,-0.0616774924723684,-0.047946318743599,-0.0447995546931473,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.1657587066666666,0.0047279703832652,0.1843263433333333,0.0021947575486675,3,1,0.0402945037282308,1.0,effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,effective,volatility,41952,3,low,mid,high,-0.7519260686142978,-0.7722903645264895,-0.7138448742341243,0.0380811943801734,0.5038705950317736,0.4618999664316885,0.4722168190365039,-0.0316537759952696,-0.0185888842594481,-0.0217915222666646,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.1647870822222222,0.0046983375686054,0.1837790477777777,0.0041259683178278,6,2,0.0513631306137093,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,83904,3,low,mid,high,-0.9572454172870826,-0.997582831993604,-0.8286111570740898,0.1286342602129927,0.4938223181015885,0.4651169004676018,0.4700147521005708,-0.0238075660010176,-0.0228236273255246,-0.0255971411645371,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.1647870822222222,0.0046983375686054,0.1837790477777777,0.0041259683178278,6,2,0.0513631306137093,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,volatility,83904,3,low,mid,high,-1.0007972803003653,-0.9250841065364548,-0.8889828883168288,0.1118143919835364,0.5062969381860196,0.4729495356383574,0.4521169681644297,-0.0541799700215898,-0.0440386736697004,-0.042098199524218,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.1647870822222222,0.0046983375686054,0.1837790477777777,0.0041259683178278,6,2,0.0513631306137093,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,41952,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
Solar1,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.1647870822222222,0.0046983375686054,0.1837790477777777,0.0041259683178278,6,2,0.0513631306137093,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,volatility,41952,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
Solar1,24,M,tanh_cos,cos_perturb,0.01,1.0,0.0,1,tanh,0.1652218333333333,0.0019011086181839,0.1818871133333333,0.0017101861575376,3,1,0.008466599366928,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,turbulence_score,41952,3,low,mid,high,-0.206186021675806,-0.3152948039716899,-0.3279182135369078,-0.1217321918611018,0.5309069901790873,0.5053945658927865,0.5019115631537185,-0.0289954270253687,-0.0249852394043345,-0.0147735833594681,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_cos,cos_perturb,0.01,1.0,0.0,1,tanh,0.1652218333333333,0.0019011086181839,0.1818871133333333,0.0017101861575376,3,1,0.008466599366928,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,volatility,41952,3,low,mid,high,-0.2518204919997694,-0.2932347802784552,-0.3385242450506013,-0.0867037530508318,0.5189720332577475,0.5127111316077708,0.4974945054945054,-0.021477527763242,-0.0407443705603493,-0.0237958595778947,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_cos,cos_perturb,0.1,1.0,0.0,1,tanh,0.1647580766666666,0.0057733853880053,0.1801499266666666,0.0027822680804037,3,1,0.0113421497509224,0.6666666666666666,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,turbulence_score,41952,3,low,mid,high,-0.2710549490991786,-0.2864328235344727,-0.3196300879209278,-0.0485751388217491,0.5409204698632775,0.5449358865728973,0.566616172545625,0.0256957026823475,0.0241222031522682,0.033083152068275,False,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_cos,cos_perturb,0.1,1.0,0.0,1,tanh,0.1647580766666666,0.0057733853880053,0.1801499266666666,0.0027822680804037,3,1,0.0113421497509224,0.6666666666666666,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,volatility,41952,3,low,mid,high,-0.345165667656735,-0.3327645314771817,-0.1741063126233887,0.1710593550333463,0.5295540438397581,0.5363221972188564,0.5986304977613905,0.0690764539216324,0.055365836761054,0.0581008734871518,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,tanh,0.1670024033333333,0.0045657481575567,0.18109023,0.0019089035814047,3,1,-0.0022216441580965,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,41952,3,low,mid,high,-0.1371422874509007,-0.20538818489882,-0.2191092113916749,-0.0819669239407742,0.5665318698247641,0.546065638592329,0.5720983914015725,0.0055665215768083,0.0068216920912762,0.0148818525586549,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,tanh,0.1670024033333333,0.0045657481575567,0.18109023,0.0019089035814047,3,1,-0.0022216441580965,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,41952,3,low,mid,high,-0.2122119706590014,-0.2052578433908641,-0.1521349992648581,0.0600769713941432,0.5482993197278911,0.5600369280480064,0.572557282064788,0.0242579623368968,0.0169384573219336,0.0181641388732595,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,tanh,0.16544259,0.0018799144762727,0.1808772,0.0013937167570206,3,1,0.0072031778477036,1.0,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,turbulence_score,41952,3,low,mid,high,-0.1256248112090948,-0.2995544211899112,-0.3096267282782766,-0.1840019170691818,0.5805892547660312,0.5184996893181947,0.5257880689605424,-0.0548011858054887,-0.0254388558312739,-0.0297705398774214,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,tanh,0.16544259,0.0018799144762727,0.1808772,0.0013937167570206,3,1,0.0072031778477036,1.0,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,volatility,41952,3,low,mid,high,-0.2552924205301492,-0.26610100060357,-0.2555343145105837,-0.0002418939804345,0.5411186696900983,0.5309560902429173,0.5387586691247476,-0.0023600005653506,0.0095931637858391,-0.0028079492185987,False,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
Solar1,24,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,0.1642359283333333,0.0029274966696849,0.1819050716666666,0.0043970211962164,6,2,0.004795437538985,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,turbulence_score,41952,3,low,mid,high,-0.1963650172135103,-0.202555412650888,-0.2192607907541672,-0.0228957735406568,0.5349054090061285,0.5293025722619995,0.5449939067410685,0.01008849773494,0.0024034346272563,0.0079301862064857,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
Solar1,24,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,0.1642359283333333,0.0029274966696849,0.1819050716666666,0.0043970211962164,6,2,0.004795437538985,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,volatility,41952,3,low,mid,high,-0.2038374403684271,-0.2249498633861212,-0.1897572592124136,0.0140801811560135,0.5279029462738302,0.5308828465928164,0.5468456201776567,0.0189426739038265,0.0126391534919305,0.0142469472381853,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
Solar1,24,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,0.1642359283333333,0.0029274966696849,0.1819050716666666,0.0043970211962164,6,2,0.004795437538985,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,turbulence_score,41952,3,low,mid,high,-0.2050402897576336,-0.3416632753135408,-0.3309957342521235,-0.1259554444944899,0.5560658247225412,0.5224811475874582,0.5444708937459425,-0.0115949309765986,0.0094345396390918,0.0064213833319373,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,0.1642359283333333,0.0029274966696849,0.1819050716666666,0.0043970211962164,6,2,0.004795437538985,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,weak_signal,volatility,41952,3,low,mid,high,-0.2795715883800965,-0.3762779301868197,-0.2222933725173809,0.0572782158627155,0.5406378986866792,0.52074317696613,0.5617917847025495,0.0211538860158703,0.0350672527035808,0.023820311669664,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh_sin,sin_perturb,0.05,1.0,0.0,1,tanh,0.16409792,0.0045950478215465,0.1833003033333333,0.0046251068673527,3,1,-0.0038210212985471,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,41952,3,low,mid,high,-0.3922721099691034,-0.3457059774416905,-0.3209091193479694,0.071362990621134,0.482414068745004,0.4909573057544418,0.507664678340068,0.025250609595064,0.0262884215834626,0.0263639595445855,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,24,M,tanh_sin,sin_perturb,0.05,1.0,0.0,1,tanh,0.16409792,0.0045950478215465,0.1833003033333333,0.0046251068673527,3,1,-0.0038210212985471,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,41952,3,low,mid,high,-0.3544029862900903,-0.3553301172390237,-0.3272674823299172,0.0271355039601731,0.4774119006354708,0.5078326060199172,0.4917331258510017,0.0143212252155309,-0.0103475026324078,-0.0018266130790716,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
Solar1,24,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,0.1654390833333333,0.0039132578610394,0.1824664933333333,0.0042611900675406,6,2,-0.0025400350396222,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,41952,3,low,mid,high,-0.3685782180133286,-0.429385976075073,-0.5698439112047008,-0.2012656931913722,0.5193178790301093,0.4871917263325377,0.4682829837726894,-0.0510348952574198,-0.0487042321438801,-0.0415540474664206,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,0.1654390833333333,0.0039132578610394,0.1824664933333333,0.0042611900675406,6,2,-0.0025400350396222,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,41952,3,low,mid,high,-0.3942221577150034,-0.4977535229472339,-0.4822808700456346,-0.0880587123306311,0.5245522819179665,0.4850061541904442,0.4652791285742073,-0.0592731533437592,-0.0470272360757949,-0.0418781218231718,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,0.1654390833333333,0.0039132578610394,0.1824664933333333,0.0042611900675406,6,2,-0.0025400350396222,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,41952,3,low,mid,high,-0.1429332103336688,-0.2425643499874271,-0.2344219355374953,-0.0914887252038264,0.5796264201810128,0.5360108456193865,0.553127028781649,-0.0264993913993638,-0.0105299246478285,-0.0094731745652938,True,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,24,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,0.1654390833333333,0.0039132578610394,0.1824664933333333,0.0042611900675406,6,2,-0.0025400350396222,0.6666666666666666,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,41952,3,low,mid,high,-0.1926859047669309,-0.2151473597334166,-0.2417895956047581,-0.0491036908378271,0.5584493789988709,0.541477174601347,0.5623229461756374,0.0038735671767664,0.0125426029800305,0.0081377076425842,False,phase1_remote_results/10.21.53.142/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
Solar1,96,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.2537934633333333,0.0071312632903948,0.2478806,0.0028555196390324,3,1,0.1191046082171589,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,41760,3,low,mid,high,-0.3158546839149931,-0.1159844607598485,-0.1294319760625995,0.1864227078523936,0.4460431654676259,0.5589185695820766,0.568277444855285,0.122234279387659,0.0986127245722073,0.0826113658456002,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.2537934633333333,0.0071312632903948,0.2478806,0.0028555196390324,3,1,0.1191046082171589,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,volatility,41760,3,low,mid,high,-0.2868717452468571,-0.1603105842135165,-0.0802962701221308,0.2065754751247263,0.4501168224299065,0.5554935238945958,0.5780350601779173,0.1279182377480107,0.1116610740651335,0.1086083080084059,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,0.23777002,0.0002316764657879,0.262592555,0.000386186368545,2,1,0.1724275376584336,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_strong_effective,turbulence_score,27840,2,low,mid,high,-0.6518157030567222,-0.2517482617422112,-0.1828735827392323,0.4689421203174898,0.4872102318145483,0.5602796977977818,0.5848566480661921,0.0976464162516437,0.1272338501997144,0.0598199275351545,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,0.23777002,0.0002316764657879,0.262592555,0.000386186368545,2,1,0.1724275376584336,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_strong_effective,volatility,27840,2,low,mid,high,-0.4991996704088257,-0.2807076269419646,-0.2040912851852857,0.2951083852235399,0.5185441941074523,0.5559858562047483,0.5781004709576139,0.0595562768501615,0.0834967548760456,0.0553973709645637,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.2428794666666666,0.0021438226881515,0.24264038,0.002910565106487,3,1,0.1571179266422809,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,41760,3,low,mid,high,-0.2219771917261691,-0.1400991132503243,-0.0848064429950022,0.1371707487311669,0.5201403326403327,0.5553510528879987,0.6054775190815214,0.0853371864411887,0.0913097965409833,0.0626410375449838,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.2428794666666666,0.0021438226881515,0.24264038,0.002910565106487,3,1,0.1571179266422809,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,volatility,41760,3,low,mid,high,-0.1838347275329354,-0.1405498647067574,-0.0996427350245332,0.0841919925084022,0.5456961294049683,0.5664253241286412,0.581305599162742,0.0356094697577737,0.0596760525315282,0.0449765800602309,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
Solar1,96,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.2508926775,0.0083388138411942,0.2453878883333333,0.0018468347166083,6,2,0.1283824730092121,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,strong_effective,turbulence_score,125280,3,low,mid,high,-0.2627775348493683,-0.1211116970244155,-0.1135793073504184,0.1491982274989499,0.4912858334430835,0.5726564743037611,0.5855728732388343,0.0942870397957508,0.0854917859524334,0.0643244673235802,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
