eval_name,fold,feature_set,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
supplement_leave_new_horizon,336,frequency,regime_tanh_sin_vs_default,regime,input_daily_cycle_energy_ratio,high,0.11444412002802161,0.09880246150340975,38,0.8837209302325582,0.8157894736842105,0.11180278538543735,0.09880246150340975
supplement_leave_new_horizon,336,frequency,regime_tanh_vs_default,regime,input_daily_cycle_energy_ratio,high,0.11444412002802161,0.09907248818393943,38,0.8837209302325582,0.8421052631578947,0.11210834189235251,0.09907248818393943
supplement_leave_new_horizon,336,statistical,placement_all_tanh_vs_best_split,placement,input_turbulence_score,low,0.911555801354862,0.051562270592080676,23,0.5348837209302325,0.782608695652174,0.09639902762867254,0.051562270592080676
supplement_leave_new_horizon,336,statistical,placement_decoder_tanh_vs_default,placement,input_range,low,10.719919310148633,0.023549922694625646,20,0.46511627906976744,0.75,0.05063233379344514,0.023549922694625646
supplement_leave_new_horizon,336,statistical,placement_encoder_tanh_vs_default,placement,input_volatility,high,0.15417363367569065,0.050658535479757946,38,0.8837209302325582,0.7368421052631579,0.057324132253410286,0.050658535479757946
supplement_leave_new_horizon,336,statistical,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,statistical,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,statistical,regime_best_bounded_vs_default,regime,input_volatility,high,0.15417363367569065,0.1273203433141346,38,0.8837209302325582,0.9210526315789473,0.14407302006599443,0.1273203433141346
supplement_leave_new_horizon,336,statistical,regime_softsign_vs_default,regime,input_volatility,high,0.15417363367569065,0.0995810100886609,38,0.8837209302325582,0.8157894736842105,0.11268377457401098,0.0995810100886609
supplement_leave_new_horizon,336,statistical,regime_tanh_sin_vs_default,regime,input_volatility,high,0.15417363367569065,0.10657850195513054,38,0.8837209302325582,0.868421052631579,0.12060198905448984,0.10657850195513054
supplement_leave_new_horizon,336,statistical,regime_tanh_vs_default,regime,input_volatility,high,0.15417363367569065,0.10806456793504313,38,0.8837209302325582,0.8947368421052632,0.12228359003175933,0.10806456793504313
supplement_leave_new_horizon,336,all_input,placement_all_tanh_vs_best_split,placement,input_turbulence_score,low,0.911555801354862,0.051562270592080676,23,0.5348837209302325,0.782608695652174,0.09639902762867254,0.051562270592080676
supplement_leave_new_horizon,336,all_input,placement_decoder_tanh_vs_default,placement,input_range,low,10.719919310148633,0.023549922694625646,20,0.46511627906976744,0.75,0.05063233379344514,0.023549922694625646
supplement_leave_new_horizon,336,all_input,placement_encoder_tanh_vs_default,placement,input_volatility,high,0.15417363367569065,0.050658535479757946,38,0.8837209302325582,0.7368421052631579,0.057324132253410286,0.050658535479757946
supplement_leave_new_horizon,336,all_input,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,all_input,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,all_input,regime_best_bounded_vs_default,regime,input_volatility,high,0.15417363367569065,0.1273203433141346,38,0.8837209302325582,0.9210526315789473,0.14407302006599443,0.1273203433141346
supplement_leave_new_horizon,336,all_input,regime_softsign_vs_default,regime,input_volatility,high,0.15417363367569065,0.0995810100886609,38,0.8837209302325582,0.8157894736842105,0.11268377457401098,0.0995810100886609
supplement_leave_new_horizon,336,all_input,regime_tanh_sin_vs_default,regime,input_volatility,high,0.15417363367569065,0.10657850195513054,38,0.8837209302325582,0.868421052631579,0.12060198905448984,0.10657850195513054
supplement_leave_new_horizon,336,all_input,regime_tanh_vs_default,regime,input_volatility,high,0.15417363367569065,0.10806456793504313,38,0.8837209302325582,0.8947368421052632,0.12228359003175933,0.10806456793504313
supplement_leave_new_cell,Exchange/96,data,placement_all_tanh_vs_best_split,placement,input_trend,high,0.03616285432155218,0.0502949016276768,24,0.5454545454545454,0.6666666666666666,0.09220731965074079,0.0502949016276768
supplement_leave_new_cell,Exchange/96,data,placement_decoder_tanh_vs_default,placement,input_range,low,10.721533969854656,0.022401496324252833,20,0.45454545454545453,0.75,0.04928329191335623,0.022401496324252833
supplement_leave_new_cell,Exchange/96,data,placement_encoder_tanh_vs_default,placement,input_trend,high,0.01893582915938634,0.049337515418597704,30,0.6818181818181818,0.8,0.07236168928060997,0.049337515418597704
supplement_leave_new_cell,Exchange/96,data,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/96,data,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
