dataset,pred_len,activation,activation_family,amplitude,lee_type,baseline_activation,factor,source_host,sample_count,seed_count,relative_target_mse_change_mean_low,relative_target_mse_change_mean_high,relative_target_mse_change_mean_high_minus_low,aggregate_relative_target_mse_change_low,aggregate_relative_target_mse_change_high,aggregate_relative_target_mse_change_high_minus_low,target_win_rate_low,target_win_rate_high,target_win_rate_high_minus_low,relative_all_mse_change_mean_low,relative_all_mse_change_mean_high,relative_all_mse_change_mean_high_minus_low,aggregate_relative_all_mse_change_low,aggregate_relative_all_mse_change_high,aggregate_relative_all_mse_change_high_minus_low,all_win_rate_low,all_win_rate_high,all_win_rate_high_minus_low
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,skewness,10.21.53.142,41952,3,-0.3117049660706051,-0.2227433718624138,0.0889615942081913,0.0421861968934536,-0.009457261301577,-0.0516434581950306,0.5199044999221467,0.5309955345416338,0.011091034619487128,-0.0366065502740054,-0.0563853264991584,-0.019778776225153,0.0551985464990139,-0.0304144117981195,-0.0856129582971334,0.5529143094410132,0.5169424743892829,-0.035971835051730294
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,std,10.21.53.142,41952,3,-0.2622671482366964,-0.2639099945230432,-0.0016428462863468107,-0.0157887376844882,-0.0448602139949798,-0.029071476310491604,0.5112210637921895,0.5182884748102139,0.007067411018024439,-0.0563564591026867,0.0135164772359922,0.0698729363386789,-0.0212636664509773,0.0986091494560241,0.1198728159070014,0.5234729339694881,0.5997239475500346,0.07625101358054642
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,turbulence_score,10.21.53.142,41952,3,-0.206186021675806,-0.3279182135369078,-0.12173219186110182,-0.0171603914350271,0.0403571091592311,0.057517500594258204,0.5309069901790873,0.5019115631537185,-0.028995427025368725,-0.0546926779828948,-0.0349016249221949,0.0197910530606999,-0.0306495856493711,0.024617213755846,0.0552667994052171,0.520315809743886,0.5519728774435548,0.031657067699668806
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,volatility,10.21.53.142,41952,3,-0.2518204919997694,-0.3385242450506013,-0.08670375305083189,-0.0193435307592153,0.0325706414878368,0.0519141722470521,0.5189720332577475,0.4974945054945054,-0.021477527763242132,-0.0461334909130896,-0.0242585190909383,0.021874971822151302,0.0028798433486372,-0.0141682932153344,-0.0170481365639716,0.5294028722600151,0.5544615384615385,0.025058666201523305
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,anomaly_density_intensity,10.21.53.142,41952,3,-0.3563107215168234,-0.1840960849416663,0.17221463657515712,-0.041151151061058,0.0978640243411064,0.1390151754021644,0.5301580839948437,0.602679105370171,0.07252102137532734,-0.0764824785401549,-0.057543346991081,0.018939131549073902,0.0163409430533647,-0.0157977286726236,-0.032138671725988305,0.5395888459189905,0.5505322329864849,0.010943387067494426
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,cv,10.21.53.142,41952,3,-0.4281638582553159,-0.1262366269032342,0.30192723135208166,0.0107803223654627,0.0350597947835922,0.024279472418129503,0.5244498777506112,0.586463704067436,0.06201382631682473,-0.0753833551381203,-0.0698470346787902,0.005536320459330099,0.0326062887907028,-0.0341287851333618,-0.06673507392406461,0.54630195599022,0.5189459039201244,-0.027356052070095616
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,kurtosis,10.21.53.142,41952,3,-0.4169932169608357,-0.2599513774972267,0.157041839463609,0.0293305050581693,-0.0565741024911403,-0.0859046075493096,0.5272463456577816,0.5372035977105478,0.009957252052766208,-0.0536657818274114,-0.1034031997361269,-0.0497374179087155,0.0666494518518447,-0.0571221113204956,-0.12377156317234031,0.5609952708512468,0.5114472608340147,-0.04954801001723208
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,max_abs_change,10.21.53.142,41952,3,-0.2850772024058872,-0.1413593728035173,0.1437178296023699,-0.0028930001426488,0.1131329908967018,0.1160259910393506,0.555844692275919,0.6506410256410257,0.09479633336510662,-0.0663466353178139,-0.0024058116713347,0.0639408236464792,0.0243754740804433,0.0027890817727893,-0.021586392307654,0.5452705493597687,0.5673076923076923,0.022037142947923583
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,mean,10.21.53.142,41952,3,-0.2213898109140371,-0.4607923505366266,-0.2394025396225895,-0.0293828882277011,0.0143937794491648,0.0437766676768659,0.5530075187969925,0.5226762460709474,-0.030331272726045078,-0.0886329870796467,-0.0964890410583507,-0.007856053978703995,-0.0343138687312603,0.0445412024855613,0.0788550712168216,0.5100250626566416,0.546699595868882,0.036674533212240346
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,mean_abs_change,10.21.53.142,41952,3,-0.2575268626180649,-0.3040689479013475,-0.046542085283282575,-0.0169349387288093,0.0502812005579471,0.0672161392867564,0.5593663027189039,0.5484796328169822,-0.010886669901921664,-0.0717814382726575,-0.0495948525334098,0.0221865857392477,0.0029378402978181,-0.0196466017514467,-0.0225844420492648,0.5405266538214515,0.5312679288582903,-0.009258724963161158
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,skewness,10.21.53.142,41952,3,-0.4093182518647248,-0.2094268219718509,0.19989142989287392,0.0250255558639764,-0.0486985556781291,-0.0737241115421055,0.5295583121399283,0.553585500394011,0.024027188254082676,-0.0533419745656236,-0.0891280970866409,-0.03578612252101731,0.0629536658525466,-0.0303141605108976,-0.09326782636344419,0.5599730108475632,0.513659049120042,-0.046313961727521225
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,std,10.21.53.142,41952,3,-0.275282085250831,-0.2368907476230028,0.038391337627828176,-0.0382129475474357,-0.074029617011547,-0.03581666946411131,0.5390233845791365,0.5244996549344375,-0.014523729644698946,-0.0853784089098001,-0.09383914218909,-0.008460733279289895,-0.0280046518892049,-0.0406107492744922,-0.012606097385287302,0.5186428697649761,0.5431331953071084,0.024490325542132263
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,turbulence_score,10.21.53.142,41952,3,-0.2710549490991786,-0.3196300879209278,-0.048575138821749186,-0.0456712432205677,0.0880068317055702,0.1336780749261379,0.5409204698632775,0.566616172545625,0.025695702682347554,-0.0891531847337592,-0.0679305926455536,0.021222592088205608,-0.0255355760455131,0.0168115440756082,0.0423471201211213,0.5274407856730213,0.5514679362331386,0.024027150560117283
Solar1,24,tanh_cos,cos_perturb,0.1,1,tanh,volatility,10.21.53.142,41952,3,-0.345165667656735,-0.1741063126233887,0.17105935503334632,-0.0423500277101993,0.1141937598586082,0.1565437875688075,0.5295540438397581,0.5986304977613905,0.06907645392163242,-0.0799004013142875,-0.0537630375560868,0.026137363758200693,-0.0077735492959618,-0.0103331077843904,-0.0025595584884285996,0.5391534391534392,0.548503204284084,0.009349765130644783
Solar1,24,tanh_rand,random_osc_perturb,0.01,1,tanh,anomaly_density_intensity,10.21.53.142,41952,3,-0.1973942418232708,-0.1580688343804543,0.03932540744281651,0.004617647267878,0.047987475991249,0.043369828723371,0.557568356062148,0.5828250209305107,0.025256664868362644,-0.0578478911586894,-0.0463815359471641,0.011466355211525302,0.0253739897161722,-0.0576976537704467,-0.0830716434866189,0.5395888459189905,0.5663198182035641,0.026730972284573662
Solar1,24,tanh_rand,random_osc_perturb,0.01,1,tanh,cv,10.21.53.142,41952,3,-0.2819753710268012,-0.1265333291607098,0.1554420418660914,0.0279162880033254,-0.0001627038291189,-0.0280789918324443,0.5496638141809291,0.5719780669449218,0.02231425276399268,-0.0719821418059144,-0.0203396419110493,0.05164249989486511,0.0296015087515115,-0.0511282905936241,-0.0807297993451356,0.5444172779136104,0.5777886897454784,0.03337141183186798
Solar1,24,tanh_rand,random_osc_perturb,0.01,1,tanh,kurtosis,10.21.53.142,41952,3,-0.27191024368118,-0.1217260612534683,0.1501841824277117,0.0461521632969379,-0.0297375507652759,-0.0758897140622138,0.5539789587267332,0.5723630417007359,0.018384082974002736,-0.0705567013847083,-0.0649909317970605,0.005565769587647804,0.0420993342995643,-0.0591593645513057,-0.10125869885087,0.5452926895063394,0.5273916598528209,-0.017901029653518474
