feature,inner_mean_gain_vs_static,inner_positive_vs_static_rate,inner_mean_regret_vs_oracle,inner_top1_hit_rate,outer_mode,outer_fold
router_timefreq_rolling_spectral_entropy_std,-0.027282596949604814,0.22857142857142856,0.07789802770485278,0.17142857142857143,loco,"('Solar4', 96)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.07975513098377247,0.2,loco,"('Solar4', 96)"
router_timefreq_burstiness_index,-0.030304509317119394,0.11428571428571428,0.08103346051568758,0.05714285714285714,loco,"('Solar4', 96)"
router_time_iqr_mad_ratio,-0.035799417707890066,0.08571428571428572,0.0865310295033468,0.08571428571428572,loco,"('Solar4', 96)"
router_freq_dominant_period_to_horizon_ratio,-0.04149539600087352,0.14285714285714285,0.09502102895551383,0.17142857142857143,loco,"('Solar4', 96)"
router_multivar_cross_channel_mean_abs_corr,-0.050659851531648155,0.05714285714285714,0.10340420646889309,0.17142857142857143,loco,"('Solar4', 96)"
router_time_outlier_mass_z3,-0.08398792958945024,0.02857142857142857,0.13584758032456856,0.02857142857142857,loco,"('Solar4', 96)"
router_freq_seasonal_peak_strength,-0.0033035795366977406,0.2,0.05118211790691973,0.17142857142857143,loco,"('Solar5', 24)"
input_volatility_ratio_late_early,-0.004887233270710746,0.3142857142857143,0.05281387401540272,0.2857142857142857,loco,"('Solar5', 24)"
router_time_late_early_level_shift,-0.008905315948695754,0.22857142857142856,0.05699778440606932,0.17142857142857143,loco,"('Solar5', 24)"
router_multivar_target_channel_dominance,-0.01165180912909409,0.2571428571428571,0.05969532170281875,0.2,loco,"('Solar5', 24)"
router_multivar_channel_heterogeneity_cv,-0.012227535009394578,0.2,0.060256553043051615,0.14285714285714285,loco,"('Solar5', 24)"
router_time_near_zero_fraction,-0.012689925483573145,0.22857142857142856,0.060739457497082226,0.17142857142857143,loco,"('Solar5', 24)"
input_cv,-0.016357341016756902,0.14285714285714285,0.06189071670670347,0.14285714285714285,loco,"('Solar5', 24)"
router_time_robust_scale_ratio,-0.019842925718026726,0.11428571428571428,0.06790418471570504,0.11428571428571428,loco,"('Solar5', 24)"
router_timefreq_rolling_spectral_entropy_std,-0.026676848506933394,0.2571428571428571,0.07707931737916833,0.2,loco,"('Solar5', 24)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.07955291239436035,0.2,loco,"('Solar5', 24)"
router_timefreq_burstiness_index,-0.02969876087444797,0.14285714285714285,0.08021475019000314,0.08571428571428572,loco,"('Solar5', 24)"
router_time_iqr_mad_ratio,-0.03519366926521864,0.11428571428571428,0.08571231917766235,0.11428571428571428,loco,"('Solar5', 24)"
router_freq_dominant_period_to_horizon_ratio,-0.040880709023081184,0.14285714285714285,0.09409496431700909,0.17142857142857143,loco,"('Solar5', 24)"
router_multivar_cross_channel_mean_abs_corr,-0.05997103521664959,0.14285714285714285,0.11201867048341826,0.08571428571428572,loco,"('Solar5', 24)"
router_time_outlier_mass_z3,-0.08331978625200415,0.02857142857142857,0.13495750866728204,0.02857142857142857,loco,"('Solar5', 24)"
router_freq_seasonal_peak_strength,-0.002094863444472084,0.22857142857142856,0.05052647457235079,0.17142857142857143,loco,"('Solar5', 96)"
input_volatility_ratio_late_early,-0.005137572183465884,0.2857142857142857,0.05363258434108716,0.2571428571428571,loco,"('Solar5', 96)"
router_time_late_early_level_shift,-0.009419259918817808,0.2,0.058072172667287154,0.11428571428571428,loco,"('Solar5', 96)"
router_multivar_channel_heterogeneity_cv,-0.01169549082924288,0.22857142857142856,0.06028188188830801,0.14285714285714285,loco,"('Solar5', 96)"
router_multivar_target_channel_dominance,-0.011902148041849227,0.22857142857142856,0.06051403202850321,0.17142857142857143,loco,"('Solar5', 96)"
router_time_near_zero_fraction,-0.012940264396328283,0.2,0.06155816782276668,0.14285714285714285,loco,"('Solar5', 96)"
input_cv,-0.015825296836605204,0.17142857142857143,0.061916045551959877,0.14285714285714285,loco,"('Solar5', 96)"
router_time_robust_scale_ratio,-0.020093264630781864,0.08571428571428572,0.06872289504138948,0.08571428571428572,loco,"('Solar5', 96)"
router_freq_dominant_period_to_horizon_ratio,-0.021655792913741697,0.14285714285714285,0.07085061182553723,0.14285714285714285,loco,"('Solar5', 96)"
router_timefreq_rolling_spectral_entropy_std,-0.02692718741968853,0.22857142857142856,0.07789802770485278,0.17142857142857143,loco,"('Solar5', 96)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.08011733688547025,0.2,loco,"('Solar5', 96)"
router_timefreq_burstiness_index,-0.029949099787203108,0.11428571428571428,0.08103346051568756,0.05714285714285714,loco,"('Solar5', 96)"
router_time_iqr_mad_ratio,-0.03544400817797378,0.08571428571428572,0.08653102950334682,0.08571428571428572,loco,"('Solar5', 96)"
router_multivar_cross_channel_mean_abs_corr,-0.05851976050238184,0.14285714285714285,0.11115258868284006,0.08571428571428572,loco,"('Solar5', 96)"
router_time_outlier_mass_z3,-0.0818685115377364,0.02857142857142857,0.13409142686670383,0.02857142857142857,loco,"('Solar5', 96)"
router_freq_seasonal_peak_strength,-0.002512665651296016,0.22857142857142856,0.05104005530182664,0.17142857142857143,loco,"('Solar6', 24)"
input_volatility_ratio_late_early,-0.004971798984485593,0.3142857142857143,0.05355787264879165,0.2857142857142857,loco,"('Solar6', 24)"
router_time_late_early_level_shift,-0.00925348671983752,0.22857142857142856,0.057997460974991644,0.14285714285714285,loco,"('Solar6', 24)"
router_multivar_target_channel_dominance,-0.011736374842868937,0.2571428571428571,0.0604393203362077,0.2,loco,"('Solar6', 24)"
router_time_near_zero_fraction,-0.012774491197347993,0.22857142857142856,0.06148345613047116,0.17142857142857143,loco,"('Solar6', 24)"
router_multivar_channel_heterogeneity_cv,-0.013751024572117979,0.22857142857142856,0.06249869651351301,0.14285714285714285,loco,"('Solar6', 24)"
input_cv,-0.015562902467017201,0.17142857142857143,0.061745839014286256,0.14285714285714285,loco,"('Solar6', 24)"
router_time_robust_scale_ratio,-0.019927491431801576,0.11428571428571428,0.06864818334909398,0.11428571428571428,loco,"('Solar6', 24)"
router_timefreq_rolling_spectral_entropy_std,-0.026761414220708237,0.2571428571428571,0.07782331601255726,0.2,loco,"('Solar6', 24)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.0802086895470401,0.17142857142857143,loco,"('Solar6', 24)"
router_timefreq_burstiness_index,-0.02978332658822282,0.14285714285714285,0.08095874882339207,0.08571428571428572,loco,"('Solar6', 24)"
router_time_iqr_mad_ratio,-0.035278234978993496,0.11428571428571428,0.0864563178110513,0.11428571428571428,loco,"('Solar6', 24)"
router_freq_dominant_period_to_horizon_ratio,-0.03993395220474776,0.17142857142857143,0.09379528581104699,0.17142857142857143,loco,"('Solar6', 24)"
router_multivar_cross_channel_mean_abs_corr,-0.060906159526381946,0.14285714285714285,0.11363909300612017,0.08571428571428572,loco,"('Solar6', 24)"
router_time_outlier_mass_z3,-0.08425491056173649,0.02857142857142857,0.13657793118998393,0.02857142857142857,loco,"('Solar6', 24)"
router_freq_seasonal_peak_strength,-0.002654411048801673,0.22857142857142856,0.05118180069933229,0.17142857142857143,loco,"('Solar6', 96)"
input_volatility_ratio_late_early,-0.004905844169261842,0.3142857142857143,0.0534919178335679,0.2857142857142857,loco,"('Solar6', 96)"
router_time_late_early_level_shift,-0.009187531904613766,0.22857142857142856,0.057931506159767894,0.14285714285714285,loco,"('Solar6', 96)"
router_multivar_target_channel_dominance,-0.011670420027645186,0.2571428571428571,0.06037336552098395,0.2,loco,"('Solar6', 96)"
router_time_near_zero_fraction,-0.012708536382124241,0.22857142857142856,0.06141750131524741,0.17142857142857143,loco,"('Solar6', 96)"
router_multivar_channel_heterogeneity_cv,-0.013685069756894227,0.22857142857142856,0.06243274169828926,0.14285714285714285,loco,"('Solar6', 96)"
input_cv,-0.015704647864522858,0.17142857142857143,0.06188758441179192,0.14285714285714285,loco,"('Solar6', 96)"
router_time_robust_scale_ratio,-0.019861536616577826,0.11428571428571428,0.06858222853387023,0.11428571428571428,loco,"('Solar6', 96)"
router_freq_dominant_period_to_horizon_ratio,-0.021655792913741697,0.14285714285714285,0.07094196448710709,0.11428571428571428,loco,"('Solar6', 96)"
router_timefreq_rolling_spectral_entropy_std,-0.026695459405484488,0.2571428571428571,0.07775736119733352,0.2,loco,"('Solar6', 96)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.0802086895470401,0.17142857142857143,loco,"('Solar6', 96)"
router_timefreq_burstiness_index,-0.029717371772999063,0.14285714285714285,0.08089279400816832,0.08571428571428572,loco,"('Solar6', 96)"
router_time_iqr_mad_ratio,-0.03521228016376974,0.11428571428571428,0.08639036299582754,0.11428571428571428,loco,"('Solar6', 96)"
router_multivar_cross_channel_mean_abs_corr,-0.060794338004908965,0.14285714285714285,0.1135272714846472,0.08571428571428572,loco,"('Solar6', 96)"
router_time_outlier_mass_z3,-0.0841430890402635,0.02857142857142857,0.13646610966851097,0.02857142857142857,loco,"('Solar6', 96)"
input_volatility_ratio_late_early,0.0011280788100802518,0.2857142857142857,0.03536586467827003,0.2857142857142857,loco,"('Solar7', 24)"
router_time_late_early_level_shift,-0.003153608925271674,0.2,0.03980545300447002,0.14285714285714285,loco,"('Solar7', 24)"
router_multivar_target_channel_dominance,-0.005636497048303093,0.22857142857142856,0.042247312365686074,0.2,loco,"('Solar7', 24)"
router_freq_seasonal_peak_strength,-0.005928195711428322,0.08571428571428572,0.042842875494622866,0.17142857142857143,loco,"('Solar7', 24)"
router_time_near_zero_fraction,-0.006674613402782149,0.2,0.043291448159949536,0.17142857142857143,loco,"('Solar7', 24)"
router_multivar_channel_heterogeneity_cv,-0.007651146777552135,0.2,0.044306688542991385,0.14285714285714285,loco,"('Solar7', 24)"
router_time_robust_scale_ratio,-0.013827613637235732,0.08571428571428572,0.05045617537857235,0.11428571428571428,loco,"('Solar7', 24)"
router_timefreq_burstiness_index,-0.018386944012340218,0.14285714285714285,0.05626494907893077,0.11428571428571428,loco,"('Solar7', 24)"
router_timefreq_rolling_spectral_entropy_std,-0.020661536426142393,0.22857142857142856,0.059631308042035654,0.2,loco,"('Solar7', 24)"
router_freq_dominant_period_to_horizon_ratio,-0.02200256082249313,0.17142857142857143,0.06305818529824828,0.2,loco,"('Solar7', 24)"
router_multivar_cross_channel_mean_abs_corr,-0.022073757605103207,0.14285714285714285,0.06130764832176753,0.22857142857142856,loco,"('Solar7', 24)"
input_cv,-0.023082325140912373,0.14285714285714285,0.06005109814330354,0.11428571428571428,loco,"('Solar7', 24)"
router_freq_harmonic_energy_ratio,-0.025988737851146013,0.0,0.06535616981082663,0.17142857142857143,loco,"('Solar7', 24)"
router_time_iqr_mad_ratio,-0.029178357184427656,0.08571428571428572,0.06826430984052967,0.11428571428571428,loco,"('Solar7', 24)"
router_time_outlier_mass_z3,-0.04156894081521355,0.14285714285714285,0.08105263131452048,0.22857142857142856,loco,"('Solar7', 24)"
router_freq_seasonal_peak_strength,-0.0018009580766045665,0.22857142857142856,0.043569088205944,0.17142857142857143,loco,"('Solar7', 96)"
input_volatility_ratio_late_early,-0.010209612780681932,0.22857142857142856,0.052301240929104695,0.22857142857142856,loco,"('Solar7', 96)"
router_multivar_channel_heterogeneity_cv,-0.011614705244165888,0.2,0.05381322635276066,0.11428571428571428,loco,"('Solar7', 96)"
router_multivar_target_channel_dominance,-0.01240004583718274,0.2,0.05453998743800778,0.14285714285714285,loco,"('Solar7', 96)"
router_time_late_early_level_shift,-0.012695684463718727,0.17142857142857143,0.05490129583607111,0.11428571428571428,loco,"('Solar7', 96)"
router_time_near_zero_fraction,-0.013957094908217688,0.14285714285714285,0.05611118735957371,0.11428571428571428,loco,"('Solar7', 96)"
input_cv,-0.017456570339701213,0.17142857142857143,0.057794224464089085,0.11428571428571428,loco,"('Solar7', 96)"
router_freq_dominant_period_to_horizon_ratio,-0.017689657035679093,0.14285714285714285,0.060186346731766156,0.14285714285714285,loco,"('Solar7', 96)"
router_multivar_cross_channel_mean_abs_corr,-0.024240855954929547,0.08571428571428572,0.06892092147892444,0.17142857142857143,loco,"('Solar7', 96)"
router_time_robust_scale_ratio,-0.025999143205435726,0.0,0.06816764685993254,0.05714285714285714,loco,"('Solar7', 96)"
router_freq_harmonic_energy_ratio,-0.027028932483987446,0.11428571428571428,0.07190906040181141,0.2,loco,"('Solar7', 96)"
router_timefreq_rolling_spectral_entropy_std,-0.027944017931577934,0.17142857142857143,0.07245104724165984,0.14285714285714285,loco,"('Solar7', 96)"
router_time_outlier_mass_z3,-0.02952880521899598,0.08571428571428572,0.07409084639555533,0.17142857142857143,loco,"('Solar7', 96)"
router_timefreq_burstiness_index,-0.029632466486741026,0.02857142857142857,0.07153417507402297,0.02857142857142857,loco,"('Solar7', 96)"
router_time_iqr_mad_ratio,-0.04134988675262764,0.0,0.08597578132188986,0.05714285714285714,loco,"('Solar7', 96)"
router_freq_seasonal_peak_strength,-0.0028718944600880994,0.22857142857142856,0.051399284110618726,0.17142857142857143,loco,"('Solar8', 24)"
input_volatility_ratio_late_early,-0.005216380420709295,0.3142857142857143,0.0538077600406859,0.2571428571428571,loco,"('Solar8', 24)"
router_time_late_early_level_shift,-0.008470106207748134,0.2571428571428571,0.057212135522444196,0.17142857142857143,loco,"('Solar8', 24)"
router_multivar_target_channel_dominance,-0.01179339806353479,0.2571428571428571,0.060496343556873555,0.2,loco,"('Solar8', 24)"
router_time_near_zero_fraction,-0.012831514418013844,0.22857142857142856,0.061540479351137024,0.17142857142857143,loco,"('Solar8', 24)"
router_multivar_channel_heterogeneity_cv,-0.013808047792783832,0.22857142857142856,0.06255571973417887,0.14285714285714285,loco,"('Solar8', 24)"
input_cv,-0.015922131275809284,0.17142857142857143,0.06210506782307835,0.14285714285714285,loco,"('Solar8', 24)"
router_time_robust_scale_ratio,-0.019984514652467426,0.11428571428571428,0.06870520656975983,0.11428571428571428,loco,"('Solar8', 24)"
router_timefreq_rolling_spectral_entropy_std,-0.02681843744137409,0.2571428571428571,0.07788033923322313,0.2,loco,"('Solar8', 24)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.08020868954704012,0.17142857142857143,loco,"('Solar8', 24)"
router_timefreq_burstiness_index,-0.02946820930759964,0.2,0.08063858185125031,0.11428571428571428,loco,"('Solar8', 24)"
router_time_iqr_mad_ratio,-0.03533525819965935,0.11428571428571428,0.08651334103171715,0.11428571428571428,loco,"('Solar8', 24)"
router_freq_dominant_period_to_horizon_ratio,-0.04044665842146734,0.17142857142857143,0.09430799202776657,0.17142857142857143,loco,"('Solar8', 24)"
router_multivar_cross_channel_mean_abs_corr,-0.06073868615978497,0.14285714285714285,0.1134716196395232,0.08571428571428572,loco,"('Solar8', 24)"
router_time_outlier_mass_z3,-0.08408743719513952,0.02857142857142857,0.13641045782338698,0.02857142857142857,loco,"('Solar8', 24)"
router_freq_seasonal_peak_strength,-0.004009271545238024,0.17142857142857143,0.05224209014397311,0.11428571428571428,loco,"('Solar8', 96)"
input_volatility_ratio_late_early,-0.005691060477858563,0.2857142857142857,0.05397213320543944,0.22857142857142856,loco,"('Solar8', 96)"
router_time_late_early_level_shift,-0.008720171701592033,0.22857142857142856,0.05714375576865729,0.14285714285714285,loco,"('Solar8', 96)"
router_multivar_target_channel_dominance,-0.01120305982462345,0.2571428571428571,0.05958561512987334,0.2,loco,"('Solar8', 96)"
router_time_near_zero_fraction,-0.012241176179102507,0.22857142857142856,0.060629750924136805,0.17142857142857143,loco,"('Solar8', 96)"
router_multivar_channel_heterogeneity_cv,-0.013217709553872494,0.22857142857142856,0.061644991307178654,0.14285714285714285,loco,"('Solar8', 96)"
input_cv,-0.015809241104153385,0.17142857142857143,0.06162792924337649,0.11428571428571428,loco,"('Solar8', 96)"
router_time_robust_scale_ratio,-0.01939417641355609,0.11428571428571428,0.06779447814275961,0.11428571428571428,loco,"('Solar8', 96)"
router_timefreq_rolling_spectral_entropy_std,-0.026228099202462756,0.2571428571428571,0.07696961080622292,0.2,loco,"('Solar8', 96)"
router_freq_harmonic_energy_ratio,-0.028453270897382442,0.0,0.07989497548742146,0.2,loco,"('Solar8', 96)"
router_timefreq_burstiness_index,-0.03000472297364222,0.14285714285714285,0.08086643114919281,0.08571428571428572,loco,"('Solar8', 96)"
router_time_iqr_mad_ratio,-0.034744919960748015,0.11428571428571428,0.08560261260471694,0.11428571428571428,loco,"('Solar8', 96)"
router_freq_dominant_period_to_horizon_ratio,-0.042278767132514376,0.14285714285714285,0.09594424459080364,0.14285714285714285,loco,"('Solar8', 96)"
router_multivar_cross_channel_mean_abs_corr,-0.06075423485057408,0.14285714285714285,0.11316793135925833,0.08571428571428572,loco,"('Solar8', 96)"
router_time_outlier_mass_z3,-0.07743792855971061,0.05714285714285714,0.1266516284551819,0.02857142857142857,loco,"('Solar8', 96)"
input_volatility_ratio_late_early,-0.007508511797622175,0.12903225806451613,0.057140093395171586,0.22580645161290322,lodo,ETTh1
router_multivar_target_channel_dominance,-0.010076116738523126,0.2903225806451613,0.05946667861075593,0.22580645161290322,lodo,ETTh1
router_multivar_channel_heterogeneity_cv,-0.01137379680817348,0.25806451612903225,0.06088865342507854,0.22580645161290322,lodo,ETTh1
router_time_near_zero_fraction,-0.011521371675268491,0.2903225806451613,0.06106772539105832,0.25806451612903225,lodo,ETTh1
input_cv,-0.020500211697466856,0.1935483870967742,0.07012270782727051,0.12903225806451613,lodo,ETTh1
router_freq_dominant_period_to_horizon_ratio,-0.022682992799265084,0.16129032258064516,0.07290675350469024,0.1935483870967742,lodo,ETTh1
router_time_iqr_mad_ratio,-0.029303677250975237,0.12903225806451613,0.08170457081731354,0.22580645161290322,lodo,ETTh1
router_timefreq_burstiness_index,-0.03217324845476393,0.12903225806451613,0.08456762369994918,0.16129032258064516,lodo,ETTh1
router_time_robust_scale_ratio,-0.03286847642528755,0.16129032258064516,0.08316147947104852,0.16129032258064516,lodo,ETTh1
router_multivar_cross_channel_mean_abs_corr,-0.04642792995363625,0.06451612903225806,0.09997998608914796,0.12903225806451613,lodo,ETTh1
router_freq_harmonic_energy_ratio,-0.05152426497412445,0.0967741935483871,0.1052460235977896,0.22580645161290322,lodo,ETTh1
router_time_late_early_level_shift,-0.05556831035009471,0.0967741935483871,0.10954318595017659,0.0967741935483871,lodo,ETTh1
router_freq_seasonal_peak_strength,-0.06022330691327507,0.1935483870967742,0.11393976315911471,0.1935483870967742,lodo,ETTh1
router_time_outlier_mass_z3,-0.06682655689384477,0.06451612903225806,0.1209508059878921,0.16129032258064516,lodo,ETTh1
router_timefreq_rolling_spectral_entropy_std,-0.07335476275562557,0.06451612903225806,0.12756380883533067,0.06451612903225806,lodo,ETTh1
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.054612845733195706,0.22580645161290322,lodo,ETTh2
router_time_iqr_mad_ratio,-0.006148786888860331,0.3225806451612903,0.054986434472215295,0.22580645161290322,lodo,ETTh2
router_multivar_target_channel_dominance,-0.00758644094964454,0.25806451612903225,0.05642517575906079,0.0967741935483871,lodo,ETTh2
router_time_robust_scale_ratio,-0.007962070206945253,0.2903225806451613,0.05708264238455535,0.22580645161290322,lodo,ETTh2
router_timefreq_burstiness_index,-0.008950318290477292,0.12903225806451613,0.057915564069952546,0.12903225806451613,lodo,ETTh2
router_freq_harmonic_energy_ratio,-0.01156281382939611,0.16129032258064516,0.060643570139193116,0.12903225806451613,lodo,ETTh2
router_freq_seasonal_peak_strength,-0.011617836802891265,0.1935483870967742,0.060687582457951826,0.16129032258064516,lodo,ETTh2
router_time_near_zero_fraction,-0.01169178852140412,0.12903225806451613,0.06067311159446292,0.16129032258064516,lodo,ETTh2
router_multivar_channel_heterogeneity_cv,-0.01312915749714958,0.22580645161290322,0.062063035154464055,0.06451612903225806,lodo,ETTh2
input_cv,-0.020500211697466856,0.1935483870967742,0.06946805197500532,0.06451612903225806,lodo,ETTh2
router_multivar_cross_channel_mean_abs_corr,-0.02304474882926924,0.0967741935483871,0.07239434290599073,0.0967741935483871,lodo,ETTh2
router_freq_dominant_period_to_horizon_ratio,-0.023495906265326716,0.3548387096774194,0.07299226973077161,0.16129032258064516,lodo,ETTh2
router_time_outlier_mass_z3,-0.023923790474347766,0.0967741935483871,0.07326138126309827,0.12903225806451613,lodo,ETTh2
router_timefreq_rolling_spectral_entropy_std,-0.02629736335061085,0.0967741935483871,0.07576151160618054,0.06451612903225806,lodo,ETTh2
router_time_late_early_level_shift,-0.04803999156333669,0.0967741935483871,0.10203693831658549,0.06451612903225806,lodo,ETTh2
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.053823621778000375,0.25806451612903225,lodo,ETTm1
router_multivar_channel_heterogeneity_cv,-0.0065514548068152986,0.2903225806451613,0.054607881633834954,0.25806451612903225,lodo,ETTm1
router_time_near_zero_fraction,-0.006720944800399431,0.3225806451612903,0.05478222578705808,0.2903225806451613,lodo,ETTm1
router_multivar_target_channel_dominance,-0.007449248966797123,0.25806451612903225,0.05552305075503385,0.1935483870967742,lodo,ETTm1
input_cv,-0.021319627283900414,0.06451612903225806,0.06964498311712294,0.0967741935483871,lodo,ETTm1
router_time_iqr_mad_ratio,-0.029303677250975237,0.12903225806451613,0.08026069100985302,0.1935483870967742,lodo,ETTm1
router_time_robust_scale_ratio,-0.036363229882280634,0.25806451612903225,0.08508757632008075,0.12903225806451613,lodo,ETTm1
router_timefreq_burstiness_index,-0.03996712414078522,0.12903225806451613,0.09098269183425899,0.0967741935483871,lodo,ETTm1
router_time_late_early_level_shift,-0.04020363004892142,0.1935483870967742,0.09313060323320928,0.12903225806451613,lodo,ETTm1
router_multivar_cross_channel_mean_abs_corr,-0.04318945328028441,0.03225806451612903,0.09539328586190682,0.12903225806451613,lodo,ETTm1
router_freq_dominant_period_to_horizon_ratio,-0.04868018886013087,0.12903225806451613,0.10288935650308703,0.12903225806451613,lodo,ETTm1
router_freq_harmonic_energy_ratio,-0.05244042128629031,0.06451612903225806,0.10477219587490474,0.1935483870967742,lodo,ETTm1
router_timefreq_rolling_spectral_entropy_std,-0.05325529293753093,0.03225806451612903,0.10557367969800154,0.06451612903225806,lodo,ETTm1
router_freq_seasonal_peak_strength,-0.06113946322544093,0.16129032258064516,0.11346593543622985,0.16129032258064516,lodo,ETTm1
router_time_outlier_mass_z3,-0.06774271320601064,0.03225806451612903,0.12047697826500724,0.12903225806451613,lodo,ETTm1
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.04999008001324053,0.25806451612903225,lodo,ETTm2
router_multivar_target_channel_dominance,-0.007586440949644539,0.25806451612903225,0.051802410039105615,0.12903225806451613,lodo,ETTm2
router_freq_dominant_period_to_horizon_ratio,-0.01085399736495432,0.2903225806451613,0.052629055879577724,0.12903225806451613,lodo,ETTm2
router_time_near_zero_fraction,-0.011691788521404118,0.12903225806451613,0.05605034587450775,0.1935483870967742,lodo,ETTm2
router_multivar_channel_heterogeneity_cv,-0.01312915749714958,0.22580645161290322,0.05744026943450888,0.0967741935483871,lodo,ETTm2
router_time_robust_scale_ratio,-0.013866481402452916,0.3225806451612903,0.058191207150125025,0.25806451612903225,lodo,ETTm2
router_timefreq_burstiness_index,-0.013884908173123557,0.2903225806451613,0.05822091865963683,0.22580645161290322,lodo,ETTm2
router_time_iqr_mad_ratio,-0.015755393407855173,0.12903225806451613,0.06015373082395795,0.12903225806451613,lodo,ETTm2
input_cv,-0.020500211697466856,0.1935483870967742,0.06484528625505014,0.0967741935483871,lodo,ETTm2
router_multivar_cross_channel_mean_abs_corr,-0.02162558693616712,0.0967741935483871,0.06592358311606115,0.0967741935483871,lodo,ETTm2
router_freq_harmonic_energy_ratio,-0.026411300234021325,0.06451612903225806,0.0721436898770588,0.25806451612903225,lodo,ETTm2
router_time_late_early_level_shift,-0.03300453312429983,0.0967741935483871,0.08155012647074696,0.0967741935483871,lodo,ETTm2
router_freq_seasonal_peak_strength,-0.03400844308819456,0.0967741935483871,0.07972229102201603,0.22580645161290322,lodo,ETTm2
router_timefreq_rolling_spectral_entropy_std,-0.03411553730764439,0.0967741935483871,0.0786191871829777,0.06451612903225806,lodo,ETTm2
router_time_outlier_mass_z3,-0.035762425619388374,0.06451612903225806,0.08150223199086074,0.16129032258064516,lodo,ETTm2
input_volatility_ratio_late_early,-0.0054355081641599065,0.29411764705882354,0.053991519823674616,0.29411764705882354,lodo,Solar1
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05813902608847726,0.17647058823529413,lodo,Solar1
router_time_near_zero_fraction,-0.011444108653781771,0.23529411764705882,0.06010234710196437,0.20588235294117646,lodo,Solar1
router_multivar_target_channel_dominance,-0.011748848579307806,0.2647058823529412,0.06040020588619955,0.20588235294117646,lodo,Solar1
router_time_late_early_level_shift,-0.011798161356492294,0.17647058823529413,0.060540004690229944,0.08823529411764706,lodo,Solar1
router_time_robust_scale_ratio,-0.01472371436380171,0.08823529411764706,0.0634183036366847,0.14705882352941177,lodo,Solar1
input_cv,-0.016682949028288336,0.058823529411764705,0.06277885815530466,0.17647058823529413,lodo,Solar1
router_multivar_channel_heterogeneity_cv,-0.018253217988419175,0.23529411764705882,0.06697170748570076,0.17647058823529413,lodo,Solar1
router_timefreq_rolling_spectral_entropy_std,-0.03251829343241152,0.2647058823529412,0.0836004620337137,0.23529411764705882,lodo,Solar1
router_multivar_cross_channel_mean_abs_corr,-0.03375534462267185,0.11764705882352941,0.08528823451865727,0.08823529411764706,lodo,Solar1
router_freq_dominant_period_to_horizon_ratio,-0.041222208688659945,0.17647058823529413,0.0951998675823954,0.17647058823529413,lodo,Solar1
router_freq_seasonal_peak_strength,-0.041627035259506166,0.17647058823529413,0.09157123289946235,0.058823529411764705,lodo,Solar1
router_time_outlier_mass_z3,-0.04504362864937839,0.29411764705882354,0.09664637014430993,0.20588235294117646,lodo,Solar1
router_timefreq_burstiness_index,-0.04596034415301917,0.2647058823529412,0.09759257734346073,0.17647058823529413,lodo,Solar1
router_time_iqr_mad_ratio,-0.052968693004549594,0.08823529411764706,0.10468494145859605,0.11764705882352941,lodo,Solar1
input_volatility_ratio_late_early,-0.005396182910437008,0.29411764705882354,0.05483279315004704,0.29411764705882354,lodo,Solar2
router_time_robust_scale_ratio,-0.007268900170269308,0.11764705882352941,0.05684149824533599,0.17647058823529413,lodo,Solar2
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05901368149340363,0.17647058823529413,lodo,Solar2
router_time_near_zero_fraction,-0.010967426621568504,0.2647058823529412,0.060458386100314364,0.20588235294117646,lodo,Solar2
router_time_late_early_level_shift,-0.011758836102769392,0.17647058823529413,0.06138127801660238,0.08823529411764706,lodo,Solar2
router_multivar_channel_heterogeneity_cv,-0.012318278211479216,0.20588235294117646,0.06185306403520749,0.14705882352941177,lodo,Solar2
router_multivar_target_channel_dominance,-0.012687068354168742,0.23529411764705882,0.062229710752882576,0.11764705882352941,lodo,Solar2
input_cv,-0.016682949028288336,0.058823529411764705,0.06365351356023104,0.17647058823529413,lodo,Solar2
router_multivar_cross_channel_mean_abs_corr,-0.03371601936894895,0.11764705882352941,0.0861295078450297,0.08823529411764706,lodo,Solar2
router_time_iqr_mad_ratio,-0.038303451604974,0.11764705882352941,0.09054479055040897,0.17647058823529413,lodo,Solar2
router_freq_seasonal_peak_strength,-0.04023294758415706,0.20588235294117646,0.09103139650317223,0.08823529411764706,lodo,Solar2
router_freq_dominant_period_to_horizon_ratio,-0.04173862508814748,0.14705882352941177,0.0966031312758533,0.14705882352941177,lodo,Solar2
router_time_outlier_mass_z3,-0.04500430339565548,0.29411764705882354,0.09748764347068237,0.20588235294117646,lodo,Solar2
router_timefreq_burstiness_index,-0.04592101889929627,0.2647058823529412,0.09843385066983316,0.17647058823529413,lodo,Solar2
