feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
router_multivar_correlation_condition_number,0.01944645116919121,0.5283018867924528,0.009686391399454193,0.7924528301886793,leave_dataset,Solar3,train_score
seq_len,0.01944645116919121,0.5283018867924528,0.009686391399454193,0.7924528301886793,leave_dataset,Solar3,train_score
input_dominant_frequency_energy_ratio,0.01944645116919121,0.5283018867924528,0.009686391399454193,0.7924528301886793,leave_dataset,Solar3,train_score
input_daily_cycle_energy_ratio,0.019155428242186853,0.49056603773584906,0.009980143951377233,0.7547169811320755,leave_dataset,Solar3,train_score
router_timefreq_dominant_frequency_drift,0.019155428242186853,0.49056603773584906,0.009980143951377233,0.7547169811320755,leave_dataset,Solar3,train_score
input_spectral_entropy,0.019155428242186853,0.49056603773584906,0.009980143951377233,0.7547169811320755,leave_dataset,Solar3,train_score
n_heads,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
d_model,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
d_ff,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
router_freq_seasonal_peak_strength,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
router_freq_harmonic_energy_ratio,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
router_freq_spectral_entropy,0.01905289272058897,0.5283018867924528,0.010079949848056434,0.7358490566037735,leave_dataset,Solar3,train_score
router_multivar_missing_or_constant_channel_ratio,0.01900385391879898,0.5471698113207547,0.010128126516418782,0.7735849056603774,leave_dataset,Solar3,train_score
pred_to_seq_ratio,0.018795100988773215,0.49056603773584906,0.01034148759219157,0.7169811320754716,leave_dataset,Solar3,train_score
train_epochs,0.01871279076587373,0.4528301886792453,0.01042813738390007,0.7169811320754716,leave_dataset,Solar3,train_score
scope_config_count,0.01871279076587373,0.4528301886792453,0.01042813738390007,0.7169811320754716,leave_dataset,Solar3,train_score
patch_to_seq_ratio,0.01871279076587373,0.4528301886792453,0.01042813738390007,0.7169811320754716,leave_dataset,Solar3,train_score
d_layers,0.02022540652297679,0.4909090909090909,0.008029744455564657,0.7090909090909091,leave_dataset,Solar4,train_score
router_multivar_correlation_condition_number,0.018540643545072247,0.5272727272727272,0.009920352469112268,0.7636363636363637,leave_dataset,Solar4,train_score
input_daily_cycle_energy_ratio,0.018419435310445046,0.509090909090909,0.010043432390944088,0.7636363636363637,leave_dataset,Solar4,train_score
input_dominant_frequency_energy_ratio,0.018337147919143787,0.509090909090909,0.010126151450631513,0.7454545454545455,leave_dataset,Solar4,train_score
router_timefreq_dominant_frequency_drift,0.01826020326995896,0.4909090909090909,0.010203423110056288,0.7272727272727273,leave_dataset,Solar4,train_score
seq_len,0.018153375630700828,0.5272727272727272,0.01030762038348369,0.7272727272727273,leave_dataset,Solar4,train_score
input_jump_intensity,0.018153375630700828,0.5272727272727272,0.01030762038348369,0.7272727272727273,leave_dataset,Solar4,train_score
router_freq_harmonic_energy_ratio,0.018114101976988692,0.4909090909090909,0.01035205523136155,0.7272727272727273,leave_dataset,Solar4,train_score
router_freq_seasonal_peak_strength,0.018100421864069308,0.509090909090909,0.01036287750570599,0.7090909090909091,leave_dataset,Solar4,train_score
input_spectral_entropy,0.0179977874537056,0.4909090909090909,0.010465838926309652,0.7090909090909091,leave_dataset,Solar4,train_score
input_turbulence_score,0.017969507357267257,0.509090909090909,0.010493367067633345,0.7090909090909091,leave_dataset,Solar4,train_score
router_freq_spectral_entropy,0.017880956037669527,0.4909090909090909,0.010582670342345722,0.6727272727272727,leave_dataset,Solar4,train_score
router_multivar_missing_or_constant_channel_ratio,0.017833700465035542,0.509090909090909,0.010629095131858531,0.7090909090909091,leave_dataset,Solar4,train_score
n_heads,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
