feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
n_heads,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/168,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_timefreq_dominant_frequency_drift,0.018327448158627812,0.5535714285714286,0.0099035442340422,0.7678571428571429,leave_cell,PatchTST-transfer:ETTh2/336,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:ETTh2/336,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_multivar_missing_or_constant_channel_ratio,0.01814620493611274,0.5535714285714286,0.010084787456557278,0.75,leave_cell,PatchTST-transfer:ETTh2/336,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.010133010001009381,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/336,train_score
pred_to_seq_ratio,0.017930769227896572,0.5,0.01030458444556973,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.010305985512854178,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/336,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.010393694086232407,0.6785714285714286,leave_cell,PatchTST-transfer:ETTh2/336,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/336,train_score
d_layers,0.020143282947227874,0.5,0.007765239193856048,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.00962208635001888,0.7857142857142857,leave_cell,PatchTST-transfer:ETTh2/720,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009818860224467324,0.7678571428571429,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.0099001021580889,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.0099001021580889,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.0099001021580889,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010002438765919384,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010002438765919384,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.010011893033150141,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010046080134370852,0.75,leave_cell,PatchTST-transfer:ETTh2/720,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.010184868544994938,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_multivar_missing_or_constant_channel_ratio,0.01788843704561734,0.5,0.01022732335688593,0.7321428571428571,leave_cell,PatchTST-transfer:ETTh2/720,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.010272577118373165,0.6964285714285714,leave_cell,PatchTST-transfer:ETTh2/720,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTh2/720,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:ETTm2/96,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.010133010001009381,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
input_turbulence_score,0.017996054822659625,0.5535714285714286,0.010234937570010387,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_freq_spectral_entropy,0.0179806738053515,0.5,0.010253717930039147,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.010342517276091829,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/96,train_score
n_heads,0.01787575380250869,0.5357142857142857,0.010356054537869629,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
d_model,0.01787575380250869,0.5357142857142857,0.010356054537869629,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
d_ff,0.01787575380250869,0.5357142857142857,0.010356054537869629,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/96,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:ETTm2/288,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.010133010001009381,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.010305985512854178,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.010342517276091829,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/288,train_score
router_freq_spectral_entropy,0.017885513769824384,0.5,0.010348877965566262,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/288,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:ETTm2/672,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_freq_seasonal_peak_strength,0.0182439271263686,0.5178571428571429,0.009990143438250668,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
input_turbulence_score,0.018043761349891226,0.5535714285714286,0.010187231042778789,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_freq_spectral_entropy,0.018028380332583093,0.5,0.010206011402807547,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
n_heads,0.017923460329740286,0.5357142857142857,0.010308348010638029,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
d_model,0.017923460329740286,0.5357142857142857,0.010308348010638029,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
d_ff,0.017923460329740286,0.5357142857142857,0.010308348010638029,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
pred_to_seq_ratio,0.01791454887522566,0.48214285714285715,0.010324095942440872,0.7142857142857143,leave_cell,PatchTST-transfer:ETTm2/672,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.010342517276091829,0.7321428571428571,leave_cell,PatchTST-transfer:ETTm2/672,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:ETTm2/672,train_score
d_layers,0.020143282947227874,0.5,0.007810464353351669,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_multivar_correlation_condition_number,0.018413034384907958,0.5178571428571429,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:Solar2/24,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009864085383962945,0.7678571428571429,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.009945327317584522,0.75,leave_cell,PatchTST-transfer:Solar2/24,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.009945327317584522,0.75,leave_cell,PatchTST-transfer:Solar2/24,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.009945327317584522,0.75,leave_cell,PatchTST-transfer:Solar2/24,train_score
input_jump_intensity,0.018113499942606907,0.5178571428571429,0.010042313800157047,0.75,leave_cell,PatchTST-transfer:Solar2/24,train_score
seq_len,0.018032681969007452,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/24,train_score
input_turbulence_score,0.018032681969007452,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_freq_harmonic_energy_ratio,0.017994109630540173,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_freq_seasonal_peak_strength,0.017980673805351493,0.5,0.010177826121675528,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.010317802277868786,0.6964285714285714,leave_cell,PatchTST-transfer:Solar2/24,train_score
router_multivar_missing_or_constant_channel_ratio,0.01781290447898595,0.5357142857142857,0.010342517276091829,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/24,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010369321101936496,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/24,train_score
d_layers,0.020143282947227874,0.5,0.0076842321620088855,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/96,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009737853192620162,0.7678571428571429,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_multivar_correlation_condition_number,0.018288743247034743,0.5178571428571429,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.00981909512624174,0.75,leave_cell,PatchTST-transfer:Solar2/96,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.00981909512624174,0.75,leave_cell,PatchTST-transfer:Solar2/96,train_score
input_dominant_frequency_energy_ratio,0.018213172609442503,0.5,0.00981909512624174,0.75,leave_cell,PatchTST-transfer:Solar2/96,train_score
input_jump_intensity,0.017989208804733692,0.5178571428571429,0.010042313800157047,0.75,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_freq_seasonal_peak_strength,0.017980673805351493,0.5,0.010051593930332744,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
seq_len,0.017908390831134238,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/96,train_score
input_turbulence_score,0.017908390831134238,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_freq_harmonic_energy_ratio,0.017869818492666962,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.010191570086526004,0.6964285714285714,leave_cell,PatchTST-transfer:Solar2/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.01779428592603557,0.5178571428571429,0.010237165861940373,0.7321428571428571,leave_cell,PatchTST-transfer:Solar2/96,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010243088910593712,0.7142857142857143,leave_cell,PatchTST-transfer:Solar2/96,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_multivar_correlation_condition_number,0.018488605022500194,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:Solar3/24,train_score
input_jump_intensity,0.018370313802714224,0.5357142857142857,0.009861070577641972,0.7678571428571429,leave_cell,PatchTST-transfer:Solar3/24,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:Solar3/24,train_score
seq_len,0.018289495829114766,0.5357142857142857,0.009942312511263549,0.75,leave_cell,PatchTST-transfer:Solar3/24,train_score
input_dominant_frequency_energy_ratio,0.018289495829114766,0.5357142857142857,0.009942312511263549,0.75,leave_cell,PatchTST-transfer:Solar3/24,train_score
input_turbulence_score,0.018289495829114766,0.5357142857142857,0.009942312511263549,0.75,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/24,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_multivar_missing_or_constant_channel_ratio,0.018069718339093266,0.5535714285714286,0.010161274053576752,0.75,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_freq_seasonal_peak_strength,0.018056997025023763,0.5357142857142857,0.010174811315354552,0.7142857142857143,leave_cell,PatchTST-transfer:Solar3/24,train_score
n_heads,0.017917020868830503,0.5357142857142857,0.010314787471547812,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
d_model,0.017917020868830503,0.5357142857142857,0.010314787471547812,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
d_ff,0.017917020868830503,0.5357142857142857,0.010314787471547812,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
router_freq_spectral_entropy,0.017917020868830503,0.5357142857142857,0.010314787471547812,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/24,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_multivar_correlation_condition_number,0.018488605022500194,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:Solar3/96,train_score
input_jump_intensity,0.018388179773584572,0.5357142857142857,0.009843204606771619,0.7678571428571429,leave_cell,PatchTST-transfer:Solar3/96,train_score
seq_len,0.01830736179998512,0.5357142857142857,0.009924446540393197,0.75,leave_cell,PatchTST-transfer:Solar3/96,train_score
input_dominant_frequency_energy_ratio,0.01830736179998512,0.5357142857142857,0.009924446540393197,0.75,leave_cell,PatchTST-transfer:Solar3/96,train_score
input_turbulence_score,0.01830736179998512,0.5357142857142857,0.009924446540393197,0.75,leave_cell,PatchTST-transfer:Solar3/96,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_timefreq_dominant_frequency_drift,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/96,train_score
input_spectral_entropy,0.018213172609442503,0.5,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_freq_seasonal_peak_strength,0.018074862995894114,0.5357142857142857,0.010156945344484202,0.7142857142857143,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/96,train_score
n_heads,0.01793488683970085,0.5357142857142857,0.010296921500677462,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
d_model,0.01793488683970085,0.5357142857142857,0.010296921500677462,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
d_ff,0.01793488683970085,0.5357142857142857,0.010296921500677462,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_freq_spectral_entropy,0.01793488683970085,0.5357142857142857,0.010296921500677462,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.010342517276091829,0.7321428571428571,leave_cell,PatchTST-transfer:Solar3/96,train_score
pred_to_seq_ratio,0.017872148601747444,0.5,0.010363205071718855,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,PatchTST-transfer:Solar3/96,train_score
d_layers,0.020143282947227874,0.5,0.007644792156438869,0.7321428571428571,leave_cell,PatchTST-transfer:Solar5/24,train_score
router_multivar_correlation_condition_number,0.018250265179540388,0.5178571428571429,0.009743203317878122,0.7678571428571429,leave_cell,PatchTST-transfer:Solar5/24,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.009925633096953674,0.75,leave_cell,PatchTST-transfer:Solar5/24,train_score
input_daily_cycle_energy_ratio,0.018055650740082148,0.48214285714285715,0.009939977192326564,0.75,leave_cell,PatchTST-transfer:Solar5/24,train_score
router_timefreq_dominant_frequency_drift,0.01797483276648269,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,PatchTST-transfer:Solar5/24,train_score
