feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
input_jump_intensity,0.000926913384801004,0.4090909090909091,0.02967653042138273,0.7272727272727273,leave_dataset,ETTm2,train_score
d_layers,0.0014843059334501594,0.3090909090909091,0.028132239784544363,0.7272727272727273,leave_dataset,Solar1,train_score
router_multivar_correlation_condition_number,-0.0012004922805452746,0.34545454545454546,0.031042544943968246,0.7818181818181819,leave_dataset,Solar1,train_score
input_daily_cycle_energy_ratio,-0.0013635439767242022,0.32727272727272727,0.031207611536872893,0.7636363636363637,leave_dataset,Solar1,train_score
router_timefreq_dominant_frequency_drift,-0.0014805958779740237,0.3090909090909091,0.03132527747636735,0.7454545454545455,leave_dataset,Solar1,train_score
input_spectral_entropy,-0.0014805958779740237,0.3090909090909091,0.03132527747636735,0.7454545454545455,leave_dataset,Solar1,train_score
input_dominant_frequency_energy_ratio,-0.0014805958779740237,0.3090909090909091,0.03132527747636735,0.7454545454545455,leave_dataset,Solar1,train_score
router_freq_harmonic_energy_ratio,-0.0015472473181439477,0.3090909090909091,0.03139338185671586,0.7454545454545455,leave_dataset,Solar1,train_score
input_jump_intensity,-0.0016522404606695556,0.36363636363636365,0.0314936790858479,0.7636363636363637,leave_dataset,Solar1,train_score
router_freq_seasonal_peak_strength,-0.0017213651760818796,0.3090909090909091,0.0315660467744752,0.7090909090909091,leave_dataset,Solar1,train_score
seq_len,-0.001769292361919377,0.34545454545454546,0.031611345025342345,0.7454545454545455,leave_dataset,Solar1,train_score
input_turbulence_score,-0.001769292361919377,0.34545454545454546,0.031611345025342345,0.7454545454545455,leave_dataset,Solar1,train_score
n_heads,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
d_model,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
train_epochs,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
d_ff,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
scope_config_count,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
patch_to_seq_ratio,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
pred_to_seq_ratio,-0.0018273509155726968,0.2727272727272727,0.03167611438911496,0.7090909090909091,leave_dataset,Solar1,train_score
router_freq_spectral_entropy,-0.0018914185993397041,0.3090909090909091,0.03173610019773302,0.6909090909090909,leave_dataset,Solar1,train_score
router_multivar_missing_or_constant_channel_ratio,-0.001942494225264059,0.32727272727272727,0.0317863450405362,0.7272727272727273,leave_dataset,Solar1,train_score
d_layers,0.0012349192711599087,0.3018867924528302,0.02977191546536309,0.7358490566037735,leave_dataset,Solar2,train_score
input_daily_cycle_energy_ratio,-0.0017203966733606545,0.32075471698113206,0.032963338981930435,0.7735849056603774,leave_dataset,Solar2,train_score
router_multivar_correlation_condition_number,-0.0018418656274878278,0.3018867924528302,0.03308544514555675,0.7547169811320755,leave_dataset,Solar2,train_score
input_spectral_entropy,-0.0018418656274878278,0.3018867924528302,0.03308544514555675,0.7547169811320755,leave_dataset,Solar2,train_score
input_dominant_frequency_energy_ratio,-0.0018418656274878278,0.3018867924528302,0.03308544514555675,0.7547169811320755,leave_dataset,Solar2,train_score
router_timefreq_dominant_frequency_drift,-0.002032672326333985,0.2830188679245283,0.03327820113854224,0.7358490566037735,leave_dataset,Solar2,train_score
n_heads,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
